Datetime Id(GSM_CELL),Moid(GSM_CELL),Bsc(GSM_CELL),ID,小区名,网格九分区,网格,无线接入性,下行TBF建立成功率,切换成功率,每Erl掉话数,上行6-7级质差话务比例（六忙时）,下行6-7级质差话务比例（六忙时）,GSM质差话务占比(六忙时),GSM上下行质差话务比例,最差小区次数,高掉话最差小区次数,高拥塞最差小区次数,寻呼成功率,TCH话务量,半速率比例,随机接入成功率,TCH拥塞率(考核算法),话务掉话比,上行底噪,EDGE下行速率,GPRS下行速率,掉话率(最差小区考核算法),TCH掉话率(不含切换),干扰系数,总流量(MB),PDCH使用数,TCH信道完好率,TCH定义信道数,TCH可用信道数,SDCCH指配成功率,SDCCH拥塞率,SDCCH掉话率,TCH指配成功率,PDCH下行复用度(旧),PDCH下行复用度(新),寻呼拥塞总数,信道利用率,TBF掉线率,上行覆盖率,下行覆盖率,高干扰小区数(4-5级干扰>30%),上行高质差小区数(6-7级质差>5%),下行高质差小区数(6-7级质差>5%),小区数,上行6-7级质差话务比例（六忙时-室内）,下行6-7级质差话务比例（六忙时-室内）,上行6-7级质差话务比例（六忙时-室外）,下行6-7级质差话务比例（六忙时-室外）,GSM语音质量,高流量小区个数,TBF下行申请数,TCH掉话次数,TCH申请数,上行弱信号掉话,下行弱信号掉话,双向弱信号掉话,上行质差掉话,下行质差掉话,双向质差掉话,TA掉话,突然掉话,
2016/1/5,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9996285,0.9998725,0.9910979,0,0.00827437,0.02450023,,0.0327746,,,,,14.34,0.0013947,1,0,860.4,0,127.2398,5.743687,0.0009496676,0,1.001201,136.6794,39.93,1,130,130,0.9996285,0,0.001875469,1,1.302894,1.037048,0,0.5566154,0.01911915,0.940369,0.9050983,0,0,0,1,,,0.00827437,0.02450023,,,39220,0,431,0,0,0,0,0,0,0,0,
2016/1/5,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9956122,0.9999659,0.9901254,0.5931459,0.02030724,0.03190403,,0.05221127,,,,,45.52,0.6612478,0.9995381,0,82.76363,0.003838771,118.2833,25.05137,0.006301317,0.02129338,1.061603,341.8087,86.49,1,140,140,0.9995381,0,0.004321655,0.9960723,1.443578,1.054428,0,1.257238,0.02093636,0.8685288,0.8471767,0,0,0,1,,,0.02030724,0.03190403,,,87982,27,1268,11,0,10,0,5,0,0,1,
2016/1/5,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9996967,0.9998453,0.9958103,0.06785181,0.01911488,0.02128713,,0.04040201,,,,,73.69,0.001357036,0.9997725,0,631.6286,0,87.11103,16.37546,0.0009280127,0.002015316,1.018667,469.0438,69.93,1,280,280,0.9996967,0,0.00501596,1,2.505832,1.378861,1,0.6839048,0.01545177,0.8747602,0.8225006,0,0,0,1,,,0.01911488,0.02128713,,,142155,5,2481,2,0,2,0,0,0,0,1,
2016/1/6,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999001,1,0.9953864,0.06385696,0.01269447,0.02388508,,0.03657955,,,,,15.66,0,0.998668,0,939.6,3.16626E-05,152.5079,7.818447,0.0007942812,0.002304147,1.000792,149.3181,38.14,1,156,156,0.999001,0,0.000336587,1,1.266779,1.028409,0,0.4598291,0.01125345,0.934782,0.8954729,0,0,0,1,,,0.01269447,0.02388508,,,36803,1,434,0,1,0,0,0,0,0,0,
2016/1/6,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9962022,1,0.9858897,0.2790957,0.01518129,0.02374206,,0.03892336,,,,,35.83,0.06307563,0.999308,0,143.32,0.008893432,133.077,7.760437,0.003205128,0.008643042,1.068694,240.2963,63.03,1,168,168,0.9979242,0.001353867,0.004379818,0.9982744,1.340441,1.036364,1,0.7846032,0.02557938,0.9103695,0.908663,0,0,0,1,,,0.01518129,0.02374206,,,60810,10,1157,3,0,6,0,1,1,0,0,
2016/1/6,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9990738,0.9999187,0.9952556,0.2114444,0.01903083,0.01877691,,0.03780774,,,,,75.67,0,0.9998552,0,216.2,0.005069565,90.47227,17.00534,0.002637528,0.006257333,1.184642,352.9595,66.52,1,336,336,0.9998552,0,0.002898971,0.9992185,2.181213,1.280698,0,0.5642461,0.01714921,0.8711735,0.8182589,0,0,0,1,,,0.01903083,0.01877691,,,122984,16,2557,1,0,6,0,4,0,0,5,
2016/2/27,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9992357,0.9999393,0.9792994,0.2813731,0.009432595,0.01773812,,0.02717072,,,,,17.77,0.01012943,0.9994904,0,152.3143,0.0737133,123.7987,3.270225,0.00401837,0.00877193,1.43562,259.9368,63.01,1,156,156,0.9992357,0,0.005998957,1,1.39233,1.055383,0,0.6904274,0.02219321,0.9666302,0.9522159,0,0,0,1,,,0.009432595,0.01773812,,1,65881,5,570,1,0,3,0,0,0,0,1,
2016/2/27,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9988304,0.9999532,0.9743098,0.1914792,0.01559195,0.01697259,,0.03256454,,,,,20.89,0,0.9988304,0,313.35,0.006498,150.7415,18.80777,0.00132626,0.006153846,1.051773,241.1557,39.3,1,168,168,0.9988304,0,0.005466614,1,1.49546,1.114705,0,0.4776984,0.01534419,0.9533212,0.9608727,0,0,0,1,,,0.01559195,0.01697259,,1,42725,4,650,1,0,2,0,1,0,0,0,
2016/2/27,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9971884,0.9997836,0.9960324,0.2685512,0.03790532,0.01895036,,0.05685568,,,,,70.75,0,0.9983164,0,192.9545,0.1559756,91.05022,21.33204,0.002400175,0.006718529,2.848863,270.0435,64.72,1,336,336,0.9982463,0,0.003184488,0.9989403,2.050094,1.199918,0,0.5375794,0.02239065,0.9613783,0.8624089,0,0,0,1,,,0.03790532,0.01895036,,1,110921,19,2828,0,4,7,1,2,1,0,4,
2016/1/7,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9971841,0.9999613,0.9864865,0.4334365,0.01205056,0.02804077,,0.04009133,,,,,32.3,0.06749226,0.9991644,0,129.2,0.01115466,127.7557,11.02106,0.003857033,0.01536773,1.0817,172.9684,49.93,1,140,140,0.9993733,0,0.003155902,0.9978094,1.363676,1.036641,1,0.7831429,0.01628139,0.9211159,0.9031855,0,0,0,1,,,0.01205056,0.02804077,,0,51736,14,911,4,0,7,0,2,0,0,1,
2016/1/7,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9983861,0.9998542,0.9945509,0.1049003,0.02001034,0.01474158,,0.03475191,,,,,66.73,0,0.9988263,0,444.8667,3.887874E-05,87.59821,4.037475,0.001282965,0.00308642,1.00729,252.3388,53.53,1,280,280,0.9988263,0,0.002995192,0.9995593,2.066692,1.240583,0,0.5726666,0.01811521,0.8812489,0.8414887,0,0,0,1,,,0.02001034,0.01474158,,1,96012,7,2268,0,0,6,0,0,0,0,1,
2016/2/28,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9974617,0.9998997,0.988401,0.1705514,0.01028209,0.03021702,,0.0404991,,,,,17.59,0.006253553,0.9994329,0,351.8,0.08228831,132.5637,4.09592,0.001819284,0.005928854,1.301421,187.7764,50.01,1,156,156,0.9994329,0,0.002327611,0.9980276,1.334578,1.044075,0,0.5777778,0.01283995,0.9092923,0.896937,0,0,0,1,,,0.01028209,0.03021702,,0,49881,3,506,0,0,2,0,0,0,0,1,
2016/2/28,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9984114,1,0.9861591,0.2055499,0.01388589,0.01840468,,0.03229058,,,,,19.46,0,0.9984114,0,291.9,0.01542642,135.6728,25.90648,0.001324065,0.006837607,1.068924,145.1675,35.75,1,168,168,0.9984114,0,0.005555556,1,1.44609,1.07716,0,0.4381746,0.008951291,0.9454637,0.9502929,0,0,0,1,,,0.01388589,0.01840468,,0,40605,4,585,0,0,1,0,1,0,0,2,
2016/2/28,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9947388,0.9998958,0.9956434,0.1657916,0.02441667,0.01744493,,0.0418616,,,,,72.38,0,0.9952833,0,310.2,0.0001109896,107.7304,5.556899,0.001557459,0.004293381,1.322266,424.3303,65.31,1,336,336,0.9950947,0,0.002187585,0.9996424,2.161356,1.275561,0,0.5463889,0.0217544,0.9041762,0.8310487,0,0,0,1,,,0.02441667,0.01744493,,1,115111,12,2795,0,1,7,0,2,0,0,2,
2016/3/9,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9988971,0.9999676,0.9484327,0,0.01231153,0.02477125,,0.03708279,,,,,16.31,0,0.9988971,0,,0.008274041,147.3274,4.867237,0,0,1.045845,245.9915,39.5,1,156,156,0.9988971,0,0.00188537,1,1.215882,1.022187,0,0.4770086,0.01227345,0.921721,0.8985827,0,0,0,1,,,0.01231153,0.02477125,,1,30905,0,377,0,0,0,0,0,0,0,0,
2016/3/9,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9949332,1,0.9843379,0.4319654,0.01410119,0.01307964,,0.02718083,,,,,18.52,0,0.999167,0,123.4667,0.001549725,155.992,21.63781,0.003715937,0.01702128,1.030353,191.4656,31.58,1,168,168,0.999167,0,0.003748438,0.9957627,1.330246,1.077228,0,0.397619,0.01175816,0.9048694,0.9149761,0,0,0,1,,,0.01410119,0.01307964,,0,30187,8,470,2,0,3,0,0,0,0,3,
2016/3/9,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9964106,0.9999231,0.9982511,0.3144205,0.04465754,0.01238958,,0.05704711,,,,,69.97,0,0.9997726,0,155.4889,0.006495485,88.73565,12.42893,0.003420319,0.009278785,2.313788,244.2092,69.63,1,336,336,0.9997726,0,0.003584503,0.9966372,1.930165,1.130982,0,0.5539683,0.02929201,0.926177,0.8316262,0,0,0,1,,,0.04465754,0.01238958,,1,116967,22,2371,0,3,15,0,2,0,0,2,
2016/3/14,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9963868,0.9999419,0.9955117,0,0.007721268,0.01170315,,0.01942442,,,,,16.83,0,0.9980178,0,,0.002642774,188.2292,4.611059,0,0,1.034968,237.7513,39.34,1,156,156,0.9983482,0,0.005698961,0.9980354,1.234238,1.024646,0,0.4800855,0.0183757,0.953864,0.9296985,0,0,0,1,,,0.007721268,0.01170315,,1,34424,0,508,0,0,0,0,0,0,0,0,
2016/3/14,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9701579,0.9999098,0.9877322,0.4249292,0.01153513,0.01683732,,0.02837245,,,,,21.18,0,0.9718249,0,141.2,0.005368764,138.0761,19.7962,0.002792429,0.01546392,1.456996,97.7635,30.22,1,168,168,0.9718249,0,0.005999077,0.9982848,1.334436,1.054926,0,0.4079365,0.007297538,0.9711844,0.9720274,0,0,0,1,,,0.01153513,0.01683732,,0,33273,9,582,2,0,5,0,2,0,0,0,
2016/3/14,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9970391,0.9999458,0.9958145,0.2928935,0.04228972,0.01281259,,0.05510231,,,,,64.87,0,0.9973903,0,204.8526,0.7305157,85.80061,24.3923,0.002371147,0.008246528,3.538558,199.5784,63.13,1,336,336,0.9974719,0,0.003896212,0.9995661,1.720736,1.121313,0,0.5079365,0.0303785,0.9921497,0.851966,1,0,0,1,,,0.04228972,0.01281259,,1,92205,19,2304,0,9,4,0,1,0,0,5,
2016/3/2,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9892473,0.9999444,0.9760307,0.06596306,0.003899412,0.007528464,,0.01142788,,,,,15.16,0,0.9892473,0,909.6,0.000157908,133.3041,11.34213,0.0006997901,0.002183406,1.010453,144.2249,37.65,1,156,156,0.9892473,0,0.003455425,1,1.273351,1.031779,0,0.4513675,0.02746664,0.9654319,0.9650148,0,0,0,1,,,0.003899412,0.007528464,,0,36001,1,458,0,0,1,0,0,0,0,0,
2016/3/2,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9981096,1,0.9833454,0.2726034,0.01013722,0.01544703,,0.02558426,,,,,22.01,0.0004543389,0.9981096,0,188.6572,0.008027114,146.207,18.81295,0.00223428,0.009966778,1.074639,84.4915,24.45,1,168,168,0.9981096,0,0.004746085,1,1.314653,1.058667,0,0.3687302,0.01097482,0.9467245,0.9682607,0,0,0,1,,,0.01013722,0.01544703,,0,24554,6,602,2,1,0,0,0,0,0,3,
2016/3/2,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9966523,0.9999466,0.996398,0.1382552,0.02967854,0.01621241,,0.04589095,,,,,72.33,0,0.9985801,0,309.9857,0.03128549,95.28713,25.45023,0.001563372,0.003868472,2.011024,274.5751,63.4,1,336,336,0.9985801,0,0.005635519,0.9980695,1.780836,1.147273,0,0.5386111,0.0184758,0.952612,0.8380041,0,0,0,1,,,0.02967854,0.01621241,,1,93599,10,2585,0,1,6,0,0,0,0,3,
2016/3/10,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9988764,1,0.978898,0.0672495,0.01400793,0.0363584,,0.05036633,,,,,14.87,0,0.9988764,0,446.1,0.01751222,149.6189,5.223606,0.001782531,0.003021148,1.088539,168.5884,36.12,1,156,156,0.9988764,0,0.003082852,1,1.262429,1.029634,0,0.435812,0.0160449,0.9100113,0.8814477,0,0,0,1,,,0.01400793,0.0363584,,0,32766,1,331,0,0,1,0,0,0,0,0,
2016/2/7,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9994003,0.9999522,0.9918864,0.1883239,0.008347196,0.01396226,,0.02230945,,,,,15.93,0.05335844,0.9996002,0,318.6,0.004996431,127.2459,16.28672,0.002022926,0.005357143,1.025874,444.6927,77.75,1,156,156,0.9994003,0,0.006373355,1,1.771928,1.159039,0,0.8006837,0.01560845,0.9156666,0.8997501,0,0,0,1,,,0.008347196,0.01396226,,1,104601,3,560,0,0,2,0,0,0,0,1,
2016/2/7,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9957071,0.9999802,0.9893048,0.3052503,0.007393332,0.01656455,,0.02395788,,,,,16.38,0.0006105006,0.9993017,0,163.8,0.0004177359,129.7376,9.827645,0.002304147,0.009025271,1.010085,247.7108,42.76,1,168,168,0.9993017,0,0.005217392,0.9964029,1.621943,1.120782,0,0.4693651,0.01019877,0.9538516,0.9439378,0,0,0,1,,,0.007393332,0.01656455,,1,50481,5,554,0,1,3,0,1,0,0,0,
2016/2/7,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9980048,0.9951157,0.9944389,0.2375297,0.02565667,0.01523663,,0.04089329,,,,,71.57,0,0.9987258,0,178.925,8.021658E-05,64.26241,34.79485,0.002495581,0.00564784,1.592179,528.2889,78.61,1,336,336,0.9986679,0,0.003162889,0.999336,3.161659,1.590031,1,0.5959524,0.01655399,0.9478197,0.8335814,0,0,0,1,,,0.02565667,0.01523663,,1,219274,17,3010,1,1,9,0,1,0,0,5,
2016/2/29,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9966928,1,0.9920983,0.2610966,0.007069614,0.02418179,,0.03125141,,,,,15.32,0,0.9992334,0,306.4,0.01606834,136.6735,10.52092,0.001939237,0.008658009,1.294724,140.3985,39.6,1,156,156,0.9988501,0,0.001621271,0.9978402,1.293504,1.043233,1,0.4694017,0.01342563,0.9408834,0.9240483,0,0,0,1,,,0.007069614,0.02418179,,0,38415,4,462,0,0,4,0,0,0,0,0,
2016/2/29,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9994934,1,0.9891831,0.2333178,0.009717921,0.01368789,,0.02340581,,,,,21.43,0,0.9994934,0,321.45,0.02502317,138.8038,24.11963,0.001287001,0.007727975,1.164424,103.9575,29.89,1,168,168,0.9994934,0,0.004466098,1,1.356452,1.057068,2,0.4073016,0.01342476,0.9509427,0.9582671,0,0,0,1,,,0.009717921,0.01368789,,0,31558,5,647,1,0,3,0,1,0,0,0,
2016/2/29,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9996417,0.9999455,0.996944,0.1571503,0.02891035,0.01494309,,0.04385345,,,,,76.36,0,0.9995222,0,416.5091,0.4275792,111.2992,8.544,0.001170337,0.00477707,2.900144,248.3161,52.42,1,336,336,0.9996417,0,0.00346215,1,1.73522,1.142156,1,0.5110317,0.02594721,0.9538794,0.8705829,1,0,0,1,,,0.02891035,0.01494309,,1,73459,12,2512,0,1,8,0,0,0,0,3,
2016/3/1,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999043,1,0.9761223,0.1306336,0.004526208,0.0190479,,0.02357411,,,,,15.31,0,0.9993621,0,459.3,3.399742E-05,140.7135,7.783195,0.00140056,0.004319654,1.009179,173.9411,43.74,1,156,156,0.999043,0,0.001951854,1,1.293586,1.031962,0,0.5047008,0.0122441,0.97258,0.9452153,0,0,0,1,,,0.004526208,0.0190479,,0,42061,2,463,0,0,1,0,0,0,0,1,
2016/3/1,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9977435,0.9999619,0.9861415,0.2446184,0.009945472,0.01913607,,0.02908155,,,,,20.44,0,0.9977435,0,204.4,0.03905175,140.6761,16.96979,0.001930502,0.008361204,1.190568,87.852,25.35,1,168,168,0.9977435,0,0.003013183,1,1.306992,1.056221,0,0.3634127,0.01396805,0.9656116,0.9635521,0,0,0,1,,,0.009945472,0.01913607,,0,26231,5,598,0,0,1,0,1,0,0,3,
2016/3/1,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9941931,0.9999445,0.9951723,0.1696906,0.03001293,0.01437046,,0.04438339,,,,,76.61,0,0.9941931,0,241.9263,0.3866138,115.6337,9.429137,0.001950118,0.00487988,3.029707,290.7275,56.25,1,336,336,0.9941931,0,0.004202762,1,1.891142,1.174307,0,0.5272222,0.01737385,0.9767421,0.8676391,1,0,0,1,,,0.03001293,0.01437046,,1,90063,13,2664,0,6,5,0,0,0,0,2,
2016/3/3,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9951869,0.9998858,0.9705285,0.8090615,0.03477263,0.04934654,,0.08411917,,,,,18.54,0.2459547,0.9997922,0,74.16,0.1148889,121.0367,9.953218,0.009481668,0.0262697,1.347693,226.9198,47.15,1,156,156,1.000416,0,0.003450507,0.9947735,1.608333,1.140534,0,0.561453,0.02187078,0.8511956,0.8105589,0,0,0,1,,,0.03477263,0.04934654,,1,52525,15,571,1,0,13,0,0,0,0,1,
2016/3/3,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9985549,0.9999683,0.9815138,0.2880659,0.01281787,0.01649309,,0.02931096,,,,,24.3,0,1,0,182.25,0.002399272,128.5304,19.10826,0.002422041,0.01013025,1.033535,87.51324,29.37,1,168,168,1,0,0.003706754,0.9985549,1.305054,1.05413,0,0.4259524,0.01260612,0.9356387,0.9521114,0,0,0,1,,,0.01281787,0.01649309,,0,31562,7,691,2,0,4,0,0,0,0,1,
2016/3/3,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9981477,0.9999814,0.9950942,0.134789,0.01977564,0.01325471,,0.03303035,,,,,74.19,0,0.9988762,0,445.14,0.03930383,95.68538,34.59288,0.001144558,0.003649635,1.679903,292.0029,65.55,1,336,336,0.9988762,0,0.004015455,0.9992706,1.962719,1.171952,0,0.5545238,0.0235386,0.9565698,0.8652046,0,0,0,1,,,0.01977564,0.01325471,,1,107521,10,2740,0,0,8,0,0,0,0,2,
2016/3/4,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9981787,0.999976,0.9869494,0.1139601,0.009290289,0.01390824,,0.02319853,,,,,17.55,0,1,0,526.5,0.2212078,134.5827,8.14205,0.001244555,0.004246285,1.823222,197.5428,43.75,1,156,156,1.000298,0,0.002707581,0.9978814,1.301523,1.039096,0,0.5239316,0.01402351,0.9590606,0.9427131,0,0,0,1,,,0.009290289,0.01390824,,1,41617,2,471,0,0,2,0,0,0,0,0,
2016/3/4,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9971969,1,0.984084,0.04206983,0.008317685,0.01763736,,0.02595504,,,,,23.77,0.0004206983,0.9987239,0,1426.2,0.002814919,150.0413,24.17192,0.0002986858,0.001531394,1.076339,169.2915,37.38,1,168,168,0.9987239,0,0.006705784,0.998471,1.325184,1.063053,0,0.4853175,0.008976187,0.9576529,0.9590909,0,0,0,1,,,0.008317685,0.01763736,,0,42202,1,653,0,0,1,0,0,0,0,0,
2016/3/4,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9992325,0.9997846,0.9964895,0.20664,0.03491082,0.01960626,,0.05451708,,,,,72.59,0,0.9993023,0,290.36,0.3121845,89.75075,31.52442,0.001721565,0.005462491,2.736422,307.4359,65.98,1,336,336,0.9992325,0,0.004392179,1,2.021343,1.235462,0,0.549881,0.02568008,0.9461931,0.8378808,1,0,0,1,,,0.03491082,0.01960626,,1,111458,15,2746,0,10,5,0,0,0,0,0,
2016/2/25,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9991376,1,0.9826087,0.3674782,0.01030413,0.01352342,,0.02382755,,,,,21.77,0,0.9991376,0,145.1333,0.003352265,137.5591,5.110759,0.003141361,0.01410935,1.124865,120.9282,31.89,1,168,168,0.9991376,0,0.00467886,1,1.411472,1.059119,0,0.425873,0.009663402,0.970966,0.9659617,0,0,0,1,,,0.01030413,0.01352342,,0,35813,8,567,1,0,4,0,2,0,0,1,
2016/2/25,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9979609,0.9999052,0.9955485,0.2155172,0.1173964,0.009115703,,0.1265121,,,,,64.96,0.001231527,0.9994669,0,259.84,0.8670199,113.7982,15.22007,0.001884659,0.007042253,3.85219,196.4239,53.73,0.9967857,336,335,0.9994669,0.0001046025,0.004055929,0.9984932,1.482205,1.059713,0,0.4709921,0.01589242,0.9996452,0.8877347,1,1,0,1,,,0.1173964,0.009115703,,1,63251,14,1988,0,11,0,0,0,0,0,3,
2016/3/8,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9896002,0.9999178,0.9869478,0.1259446,0.009524913,0.01211396,,0.02163887,,,,,15.88,0,0.9892753,0,317.6,6.430662E-05,138.0888,3.934703,0.002155172,0.004319654,1.008585,163.3183,39.38,1,156,156,0.9896002,0,0.001685204,1,1.264154,1.038575,0,0.4723077,0.02159274,0.9525781,0.929958,0,0,0,1,,,0.009524913,0.01211396,,0,36510,2,463,1,0,1,0,0,0,0,0,
2016/3/8,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9926911,0.9999715,0.9895267,0.1528273,0.01196391,0.01734984,,0.02931375,,,,,19.63,0,0.9957155,0,294.45,0.00035432,148.1301,24.99802,0.001346801,0.005217392,1.105696,154.0611,33.24,1,168,168,0.9961439,0,0.004370629,0.9965338,1.361383,1.068748,0,0.4196032,0.01132045,0.9611788,0.9594581,0,0,0,1,,,0.01196391,0.01734984,,0,35092,3,575,0,0,3,0,0,0,0,0,
2016/3/8,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9983629,0.9999211,0.997107,0.1276324,0.03183308,0.01452103,,0.04635411,,,,,78.35,0,0.9989849,0,470.1,0.1265699,92.6626,4.553054,0.001129944,0.003478261,2.792477,333.8472,67.3,1,336,336,0.9990574,0,0.002573908,0.9993048,2.055084,1.220781,0,0.5779762,0.02325846,0.9601797,0.8400106,0,0,0,1,,,0.03183308,0.01452103,,1,114048,10,2875,0,4,3,0,2,0,0,1,
2016/3/5,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9977863,0.9999798,0.9921535,0.1094092,0.004703754,0.01313535,,0.01783911,,,,,18.28,0.003282276,0.9997089,0,548.4,0.002292581,137.4993,5.614965,0.00125,0.003853565,1.057315,235.5222,51.86,1,156,156,0.9997089,0,0.001782531,0.9980769,1.297172,1.040375,0,0.5994872,0.03141324,0.9382567,0.8861949,0,0,0,1,,,0.004703754,0.01313535,,1,49424,2,519,0,0,0,0,1,0,0,1,
2016/3/5,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.998818,0.9999754,0.9804059,0.4631774,0.01376271,0.02133583,,0.03509854,,,,,21.59,0,0.9984239,0,129.54,0.001921806,136.3569,7.273404,0.003020236,0.01485884,1.015885,260.1679,38.64,1,168,168,0.998818,0,0.004743083,1,1.437542,1.113194,0,0.4780159,0.00999898,0.9573559,0.9554572,0,0,0,1,,,0.01376271,0.02133583,,1,40769,10,673,0,4,3,0,2,0,0,1,
2016/3/5,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.997928,0.9999408,0.9960904,0.1644737,0.02472886,0.01693033,,0.04165919,,,,,79.04,0,0.9983221,0,338.7429,0.00415539,98.12485,17.03532,0.00144658,0.004260898,1.499136,381.0844,72.5,1,336,336,0.998255,0,0.003117165,0.9996724,2.194093,1.276177,0,0.6013492,0.0185099,0.9276422,0.8629896,0,0,0,1,,,0.02472886,0.01693033,,1,135001,13,3051,1,1,7,0,4,0,0,0,
2016/3/11,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9991322,1,0.9821429,0.05614823,0.01369244,0.01998388,,0.03367632,,,,,17.81,0,0.9991322,0,1068.6,0.003894871,142.6827,16.78107,0.0007007708,0.002145923,1.024057,175.4921,38,1,156,156,0.9991322,0,0.001228501,1,1.27764,1.029389,0,0.4770086,0.0238998,0.9517732,0.9327803,0,0,0,1,,,0.01369244,0.01998388,,0,35807,1,466,0,0,1,0,0,0,0,0,
2016/3/11,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9993818,0.999864,0.9886846,0.3009458,0.01029997,0.01853317,,0.02883314,,,,,23.26,0.005588994,0.9993818,0,174.45,0.01385462,156.3741,32.1457,0.002452483,0.01030928,1.100431,193.3066,35.92,1,168,168,0.9993818,0,0.003376304,1,1.37478,1.081674,0,0.4696825,0.02240143,0.9534351,0.9480854,0,0,0,1,,,0.01029997,0.01853317,,0,36780,7,679,2,0,3,0,2,0,0,0,
2016/3/11,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9915227,0.999983,0.9952255,0.2113569,0.04817592,0.0129251,,0.06110101,,,,,70.97,0,0.9922433,0,236.5667,0.03021062,93.6243,6.960227,0.002326784,0.006471096,2.317227,345.1983,67.76,1,336,336,0.9923782,0,0.004998828,0.9991379,2.119088,1.234722,0,0.5505159,0.01569516,0.9237422,0.8352739,0,0,0,1,,,0.04817592,0.0129251,,1,117514,15,2318,1,1,10,0,0,0,0,3,
2016/3/17,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999679,0.9999469,0.9989659,0.2747253,0.01084321,0.01434285,,0.02518607,,,,,18.2,0,0.9993579,0,156,0.0008795075,148.4553,2.832858,0.005035971,0.01072961,1.017759,168.6044,40.63,1,156,156,0.999679,0,0.001632387,1,1.270734,1.032691,0,0.5028205,0.02357434,0.911768,0.8886558,0,0,0,1,,,0.01084321,0.01434285,,0,37639,5,466,0,0,2,0,1,0,0,2,
